Manager,Fund,Date,Change
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-11-01,-0.0284
Metori Capital Management,Amundi Metori Epsilon Global Trends,2021-12-01,0.0162
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-01-01,-0.0137
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-02-01,0.0005
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-03-01,0.0496
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-04-01,0.0376
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-05-01,-0.0089
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-06-01,0.0215
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-07-01,-0.0155
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-08-01,0.0526
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-09-01,0.0798
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-10-01,-0.0014
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-11-01,-0.0252
Metori Capital Management,Amundi Metori Epsilon Global Trends,2022-12-01,-0.0075
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-01-01,0.0094
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-02-01,0.0349
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-03-01,-0.0707
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-04-01,0.0142
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-05-01,0.007
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-06-01,0.0362
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-07-01,-0.0132
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-08-01,-0.0107
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-09-01,-0.0266
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-10-01,0.0005
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-11-01,0.0035
Metori Capital Management,Amundi Metori Epsilon Global Trends,2023-12-01,-0.0129
Metori Capital Management,Amundi Metori Epsilon Global Trends,2024-01-01,0.0337
Metori Capital Management,Amundi Metori Epsilon Global Trends,2024-02-01,0.022
Metori Capital Management,Amundi Metori Epsilon Global Trends,2024-03-01,0.0465
Metori Capital Management,Amundi Metori Epsilon Global Trends,2024-04-01,-0.0049
Metori Capital Management,Amundi Metori Epsilon Global Trends,2024-05-01,0.016
Metori Capital Management,Amundi Metori Epsilon Global Trends,2024-06-01,0.0044
Metori Capital Management,Amundi Metori Epsilon Global Trends,2024-07-01,0.0197
